1213,重庆世超科技有限公司,15334506675,重庆市垫江县桂溪镇渝东商业城D幢一层6号,,,,吴佐强
1214,重庆安齐兴科技有限公司,18623191025,重庆市沙坪坝区凤天大道126号附1号32-1,,,,杨学惠
1215,重庆德飞工程质量检测有限责任公司第一分公司,13983998365,重庆市黔江区城东办事处文汇路666号1单元2-1-2,,,,沈勇
1216,重庆酷宝教育信息咨询服务有限公司,18580425849,重庆市北部新区新南路166号2幢1单元7-4,,,,曾俊刚
1217,重庆市合川区苏仁辉婚庆服务部,13500305782,重庆市合川区大石街道办事处长安路179号,,,,苏仁辉
1218,重庆市合川区壹拾贰色坊广告设计工作室,13896120808,重庆市合川区钓办处公园路129号1单元2-2,,,,陈欢
1219,重庆同有建筑设计事务所,2867512366,重庆市正阳工业园区园区路白家河,,,,周健
1220,重庆路景建筑装饰工程有限公司,18523928763,重庆市九龙坡区经纬大道1399号2-29-3号(仅限用于行政办公、通讯联络),,,,张桂萄
1221,垫江县国富农机专业合作社,15095837369,重庆市垫江县曹回镇正大街,,,,刘国富
1222,重庆原理装饰设计工程有限公司,18983792158,重庆市璧山区璧泉街道璧青北路673号2-2号,,,,曾理
1223,重庆揽胜两江教育科技发展有限公司,13608332898,重庆市渝北区回兴街道兴科一路257号2幢整幢,,,,廖勇
1224,重庆市奉节县夔州摄影店,56596168,重庆市奉节县永安街道少陵路1号1栋F3,,,,陈新
1225,重庆市涪陵区佳缘家政服务有限责任公司,87866783,重庆市涪陵区迎宾大道66号附4号泽胜温泉城一期商业1号,,,,倪波
1226,重庆永旺鑫商贸有限公司,55335555,重庆市云阳县滨江路外滩广场5幢S3号,,,,谭清洲
1227,重庆龙禹汽车维修服务有限公司,67031309,江北区,,,,蒙勇
1228,重庆精忠麦道餐饮管理服务有限公司,13698783828,重庆市渝北区洪湖西路22号17-6,,,,徐怀春
1229,重庆中瑞有害生物防治有限公司,13657688045,重庆市南岸区南坪江南大道7号3栋4-19号（仅限用于行政办公、通讯联络）,,,,蒲荣海
1230,重庆市陆航素质拓展训练中心,15696017525,重庆市九龙坡区金凤镇文昌村3社,,,,昌碧华
1231,重庆金遥物流有限公司,13114086760,重庆市沙坪坝区覃家岗镇新桥村石梯沟社,,,,冯学洲
1232,重庆敬业建设监理有限公司,63637058,重庆市江北区北城天街33号5栋6-11、12、13、14、17、18、19、20,,,,谭浩
1233,重庆悦尔文化传媒有限公司,13883881699,重庆市渝中区八一路260号2单元34-6#,,,,达方圆
1234,酉阳土家族苗族自治县桃花源街道鹤鸣幼儿园,18183190999,酉阳县桃花源街道龙腾盛世小区,,,,李玲玲
1235,重庆大安中西医结合医院有限责任公司,13320350746,重庆市渝中区解放东路128号平街一层4、16、17号门面、第二层2号,,,,邹锐
1236,重庆聚孝园养老服务有限公司,15823995528,重庆市合川区三庙镇西环街70号4-2,,,,曾巧玲
1237,重庆牛思文化传媒有限公司,18512341017,重庆市涪陵新区鹤凤大道10号（创业园316房）,,,,王玥
1238,重庆市南川区摄影家协会,13709470113,重庆市南川区北环路宣传文化中心,,,,张小明
1239,重庆爱天文化传播有限公司,13983725410,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：1-1号),,,,冉金秋
1240,重庆朴虽小文化传播有限公司,18002338365,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：1-3号),,,,明柯帆
1241,重庆雅硕文化传播有限公司,18725661068,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：3-1号),,,,周月琦
1242,重庆志在千里文化传播有限公司,18306036897,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：12-2号),,,,王庆炼
1243,重庆莫畔温桐文化传播有限公司,13340212372,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：10-1号),,,,杜欣
1244,重庆王熊文化传播有限公司,18584551228,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：1-6号),,,,熊雄
1245,重庆鑫洪聚文化传播有限公司,15683681181,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：7-4号),,,,李箭龙
1246,重庆曦龙星文化传播有限公司,13996886667,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：1-2号),,,,刘美辰
1247,重庆青蕊文化传播有限公司,18983008874,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：3-2号),,,,余可心
1248,重庆邹晓清文化传播有限公司,15696690461,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：8-3号),,,,邹晓清
1249,重庆鹿屿文化传播有限公司,15086778891,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：3-3号),,,,胡晓
1250,重庆维慧林荣文化传播有限公司,18875025670,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：2-1号),,,,向文
1251,重庆麻花文化传播有限公司,18584651815,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园（自编：1-4号）,,,,黎柳君
1252,重庆雨穴文化传播有限公司,15213062699,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：2-3号),,,,王雪莲
1253,重庆咪古啦多文化传播有限公司,18375765895,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：9-2号),,,,廖羚佑
1254,重庆烂漫文化传播有限公司,18202349994,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：12-1号,,,,陈嗣清
1255,重庆宝祥文化传播有限公司,18875014174,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：5-4号),,,,李铭轩
1256,重庆泰盈文化传播有限公司,15215184770,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：5-3号),,,,廖俊凯
1257,重庆金兴谦文化传播有限公司,15213348152,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：2-2号),,,,段奎花
1258,重庆享福光文化传播有限公司,13883878796,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：6-3号),,,,唐浩源
1259,重庆浩如金文化传播有限公司,13310242779,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：6-1号),,,,唐骏慧
1260,重庆月影轩文化传播有限公司,13594251232,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：10-2号),,,,刘一梦
1261,重庆云里雾里文化传播有限公司,18716625635,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：1-5号),,,,冉雯
1262,重庆艾宝玲文化传播有限公司,17784794231,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：8-2号),,,,雷亚路
1263,重庆群声文化传播有限公司,18523229812,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：3-4号),,,,周鑫豆
1264,重庆巨满元文化传播有限公司,15823096066,重庆市沙坪坝区大学城重庆师范大学文化空间微企创业园(自编：6-2号),,,,赵勇
1265,重庆马良文化传播有限公司,13752843211,重庆市大渡口区双林路2号6幢5-1,,,,刘家杏
1266,秀山县雷冬芝莲藕种植场,15095905073,重庆市秀山县官庄镇雅都村伍家董组,,,,雷冬芝
1267,秀山县彭慧芳莲藕种植场,15856081801,重庆市秀山县官庄镇雅都村外城组,,,,彭慧芳
1268,秀山县张凤瓶莲藕种植场,15025777268,重庆市秀山县官庄镇雅都村伍家董组,,,,张凤瓶
1269,重庆市璧山区宝林家庭农场有限公司,18996001684,重庆市璧山区大路街道大竹村,,,,彭禄云
1270,重庆维鸿果蔬种植专业合作社,18225122236,重庆市涪陵区江北李寺8组,,,,冯科
1271,重庆市大渡口区谭玉会果蔬种植场,18983244010,重庆市大渡口区跳磴镇金敖村2社,,,,谭玉会
1272,开县红中红蜜柚种植股份合作社,18723551020,重庆市开县临江镇青阳村2社,,,,冯昌义
1273,秀山县唯唯家庭农场,18423633567,重庆市秀山县石耶镇鱼梁村平东坝组,,,,蒋义军
1274,奉节县四周发水果种植专业合作社,18323634718,重庆市奉节县长安土家族乡歇马村2组49号,,,,邹士平
1275,重庆市璧山区王晓均水果种植园,15823349683,重庆市璧山区福禄镇红山村7组,,,,王晓均
1276,重庆市巴南区员成果蔬种植专业合作社,13708342030,重庆市巴南区鱼洞仙池村9组30号,,,,牟春彪
1277,重庆市大渡口区刘纯清果蔬种植场,15923034956,重庆市大渡口区跳磴镇金敖村4社,,,,刘纯清
1278,秀山县兴盈中药材专业合作社,18325205913,重庆市秀山县钟灵镇旺龙村,,,,田丽
1279,开县腾达药业有限公司,15730517513,重庆市开县文峰街道南山东路1108号,,,,牛静玉
1280,丰都县继东肉牛养殖场,15123116188,重庆市丰都县兴义镇双桂场村5组,,,,刘继东
1281,重庆市南川区朋盈生猪养殖专业合作社,15823671380,重庆市南川区古花乡时家村一社甘竹林,,,,时绍朋
1282,重庆市长寿区长肥畜禽养殖场,15730184499,重庆市长寿区邻封镇保家村3组,,,,廖小明
1283,酉阳县三石山羊养殖专业合作社,13452222100,重庆市酉阳县酉酬镇双禄村2组,,,, 白磊
1284,重庆市长寿区廖小红山羊养殖场,13036300533,重庆市长寿区海棠镇龙凤村3组,,,,廖小红
1285,重庆市长寿区董志容畜禽养殖场,13452978348,重庆市长寿区龙河镇骑龙村4组,,,,董志容
1286,奉节县僻静牲畜饲养专业合作社,15923436929,重庆市奉节县长安土家族乡歇马村2组48号,,,,唐安平
1287,开县邓家鸽家庭农场有限公司,18696816888,重庆市开县义和镇鱼龙村12社,,,,蒋序彬
1288,重庆市璧山区洪明家禽养殖场,13996025528,重庆市璧山区福禄镇红山村五社,,,,王光素
1289,重庆市璧山区王光军家禽养殖场,15923535073,重庆市璧山区福禄镇红山村五社,,,,王光军
1290,重庆市璧山区赵德贵家禽养殖场,13883422280,重庆市璧山区福禄镇红山村1组,,,,赵德贵
1291,重庆市长寿区刘贵华家禽养殖场,023-40851675,重庆市长寿区龙河镇保和村4组,,,,刘贵华
1292,重庆市长寿区建梅蛋鸡养殖场,13368103129,重庆市长寿区石堰镇木耳9组,,,,杨建梅
1293,重庆市长寿区左兴富家禽养殖场,18108307109,重庆市长寿区龙河镇保和村4组,,,,左兴富
1294,城口县显毅中蜂养殖家庭农场,13996526229,重庆市城口县高燕镇星光村7组,,,,苏显毅
1295,重庆市巴南区治祥养蜂场,62846011,重庆市巴南区南泉街道红星村八组,,,,蒋治林
1296,重庆市万盛经开区广健养鱼场,15002322933,重庆市万盛区关坝镇凉风村立梓林社（犹春树住宅）,,,,犹广健
1297,重庆市万盛经开区苏华方淡水鱼养殖场,13983970751,重庆市万盛区关坝镇凉风村立梓林社（蓝戴平住宅）,,,,苏华方
1298,重庆市长寿区李林林水产养殖场,023-40826703,重庆市长寿区云台镇利民村3组,,,,李林林
1299,重庆市巴南区乡南甲鱼养殖场,13983451141,重庆市巴南区姜家镇平原村刘家坪组,,,,黄顺
1300,重庆市巴南区光彩甲鱼养殖场,13102392230,重庆市巴南区姜家镇平原村白鹤塘组8号附1号,,,,刘庆菊
1301,重庆市霞芝林服装厂,13018395168,重庆市巴南区跳石镇大沟村5组34号,,,,喻侠
1302,垫江县洪记家具浮雕坊,15223891427,重庆市垫江县长龙镇高桥居委,,,,洪凯
1303,重庆鼎奇家具有限公司,13996419648,重庆市沙坪坝区西永街道童善桥村9社,,,,李遇华
1304,城口县老丁藤椅加工厂,15870412019,重庆市城口县坪坝镇议学村8组77号,,,,丁应清
1305,重庆宝莱橡胶制品有限公司,18725939443,重庆市渝北区龙溪街道红锦大道472号,,,,王用楷
1306,重庆秦联橡胶制品有限公司,18725941913,重庆市渝北区回兴街道宝圣大道446号,,,,周成贵
1307,重庆永固新型建材有限公司,67561833,重庆市渝北区龙溪街道红锦大道57号嘉州协信中心2幢7-19、7-18、7-17、7-16、,,,,简国钏
1308,重庆市长寿区能巨金机械加工有限公司,13452143332,重庆市长寿区凤城街道古佛村6组,,,,李霖
1309,重庆天雅机械有限公司,13996328911,重庆市璧山区大路街道高拱村四组,,,,刘家华
1310,重庆新茂力机械有限公司,023-65635678,重庆市江津区双福镇双福工业园区拆迁安置综合楼A区1幢2-2号,,,,冉渝
1311,重庆容峰科技有限公司,13678497819,重庆市南岸区美龙路21号第8层,,,,刘达
1312,重庆尤鑫科技有限公司,13216452302,重庆市南岸区圃莉路7号第4层,,,,游侠
1313,重庆翼之鼎科技有限公司,13650582596,重庆市南岸区美林路27号第4层,,,,黄亚平
1314,重庆佳必美科技有限公司,13708300061,重庆市南岸区美龙路21号第4层,,,,刘俊
1315,重庆瑕瑜科技有限公司,13062319096,重庆市南岸区圃莉路7号第2层,,,,王再苏
1316,重庆燕鹄科技有限公司,86371753,重庆市南岸区圃莉路7号第1层,,,,肖健
1317,云阳县沛富电子加工厂,15023461643,重庆市云阳县青龙街道白云路481号2单元702,,,,付炳香
1318,重庆两江新区成邦液压设备有限责任公司,023-86060664,重庆市江北区鱼嘴镇鱼嘴西路88号附12号,,,,陈鉴
1319,重庆州泰生物科技有限公司,13320238018,重庆市沙坪坝区西永微电园软件园4号楼5层,,,,郭望林
1320,云阳县博瑞广告经营部,18996807728,重庆市云阳县人和街道立新社区3单元101,,,,王毅
1321,重庆也钦科技有限公司,13368167609,重庆市南岸区海棠溪街道四公里街386号9栋3单元7-2号,,,,任嘉琳
1322,重庆旺时文化传播有限公司,13983448806,重庆市九龙坡区华福大道北段53号1-商铺13号,,,,陈兵
1323,深圳市云中龙实业发展有限公司,1,洋河中路,,,,毛卫平
1324,贵州特安电梯有限责任公司重庆市璧山分公司,13808328125,重庆市璧山区璧泉街道剑山路89-144号,,,,高道中
1325,重庆俊前机械有限公司,15823973198,重庆市沙坪坝区凤凰镇杨家庙村14社,,,,吴春梅
1326,重庆安帝水力发电有限公司,13609413686,重庆市彭水县汉葭街道沙沱居委乌江港湾B-3-5,,,,朱万彬
1327,重庆日耀新能源科技发展有限公司,49207066,重庆市永川区兴南路300号附15号,,,,王勇
1328,南京国豪装饰安装工程股份有限公司重庆分公司,67069905,重庆市渝北区泰山大道东段60号3幢18-12、18-14、18-15、18-16、18-1,,,,叶新国
1329,巫山县新视野建材厂,18723567801,重庆市巫山县庙宇镇新城村3组64号,,,,张平
1330,重庆市新中基实业有限公司,18680969877,重庆市九龙坡区科城路68号13-7,,,,蒋斌
1331,重庆市钦磊建筑装饰工程有限公司,13436044989,重庆市九龙坡区石板镇长青路8号1幢1单元3-2号,,,,宋川建
1332,重庆信义鼎建筑装饰工程有限公司,18680835173,重庆市江北区北城天街46号1幢12-16,,,,伍波
1333,重庆艾星装饰工程设计有限公司,15823462325,重庆市渝中区九坑子路52号9-1#,,,,王泽
1334,重庆且品商业管理有限公司,13617659702,重庆市北部新区黄山大道中段6号星汇两江艺术商业中心第一区LG层B101号,,,,袁雪芹
1335,重庆碧思缘农业发展有限公司,18723713736,重庆市渝北区双龙湖街道民顺路7号附2号,,,,陈毅
1336,重庆贻农汇商贸有限公司,86311154,重庆市经开区铜元局新村18号10栋10-2号,,,,刘用富
1337,重庆欧达蔬菜有限公司,023-65705254,重庆市江津区双福街道珊瑚大道6号双福国际农贸城蔬菜市场17a（A5）区082（152）号,,,,杨泽伟
1338,重庆土货年华农产品销售有限公司,15002360446,重庆市九龙坡区白市驿镇海龙村5社,,,,邓冲
1339,重庆中祺众电子技术有限公司,13908349187,重庆北部新区栖霞路18号16幢1单元11-1,,,,孙巧玉
1340,重庆永辉超市有限公司九龙坡区渝州路分公司,67510083,重庆市九龙坡区渝州路59号石桥Style广场,,,,游达
1341,老凤祥（重庆）首饰有限公司,13996053527,重庆市万州区江南大道6号江南新区管委会综合楼621-6室,,,,辛志宏
1342,重庆映宸医药有限公司,13908340066,重庆市南岸区玉马路12号1栋3楼,,,,陈刚
1343,秀山县新立商贸有限公司,18581278190,重庆市秀山县溶溪镇晨光村张家店组,,,,付里刚
1344,重庆傲蕾建材有限公司,17053153541,重庆市北部新区翠莲路2号3-16栋1-2-7,,,,孟均均
1345,中城建第三工程局集团重庆路桥材料科技有限公司,13018355690,重庆市北部新区金渝大道89号12栋1-30-1,,,,何奇颖
1346,重庆金房建材有限公司,18538477888,重庆市北部新区经开园金开大道1222号16.1.2.11-2,,,,梁金方
1347,重庆加居和装饰材料有限公司,13908350476,重庆市九龙坡区石桥铺街道石新路158号附1号,,,,黄种欣
1348,重庆海德勒贸易有限公司,15909324364,重庆市渝中区蒲草田25号8-4#,,,,董正伟
1349,重庆桓玮化工有限公司,13883582013,重庆市经开区北区金童路161号2-3号楼1-17-7,,,,张毅
1350,重庆快利生物科技有限公司,18996276405,重庆市渝中区临江门20号14-5#,,,,陈平
1351,重庆通霞商贸有限公司,15978980900,重庆市垫江县桂溪镇新建路341号,,,,谭小霞
1352,重庆文昂商贸有限公司,13032369710,重庆市九龙坡区石桥铺石新路49号1-2号,,,,刘斌
1353,重庆智铭胜邦实业有限公司,68851222,重庆市九龙坡区奥体东路58号3-4号,,,,周波
1354,重庆珞柏屹科技有限公司,13708312812,重庆市九龙坡区科园一路6号16-1号,,,,张杨婷
1355,重庆沃远商贸有限公司,18983365251,重庆市九龙坡区渝州路8号第12层13-2号,,,,孙长键
1356,重庆晟越工业设备有限公司,13852826266,重庆市北部新区栖霞路18号10幢1单元14-18,,,,黄丽
1357,重庆凯晶环保工程技术有限公司,15923813373,重庆市北部新区杨柳路2号综合研发楼C区3层B2-0302（2）,,,,王兴业
1358,重庆泰安票务有限公司,18223316133,重庆市北部新区高新园人和街道镜泊中路5号1幢,,,,游娟
1359,重庆隆通医药股份有限公司,18990519668,重庆市经开区白鹤工业园区技术中心二楼A213,,,,阳翠英
1360,重庆叶森商贸有限公司,68682792,重庆市九龙坡区火炬大道99号1幢12-1,,,,张清林
1361,重庆渝联足球俱乐部有限公司,13896079366,重庆市江北区建新北路三村8号13-7,,,,邱中扬
1362,重庆洋溢柠檬进出口贸易有限公司,13310223418,重庆市江北区海尔路319号4-3-58,,,,张孟
1363,重庆百味祥电子商务有限公司,15823129644,重庆市巴南区鱼洞巴县大道43号1单元5-1#,,,,陈长华
1364,重庆市泓桂坊贸易有限公司,13983540550,重庆市万州区（天城）上坪村4-68号别墅A栋1层,,,,李江
1365,梁平县万家鸿食品超市,15202344170,重庆市梁平县仁贤镇大众商贸市场底楼,,,,朱金海
1366,重庆鑫邦装备科技有限公司,15823439199,重庆市万盛区万东北路49号1-25号,,,,文根源
1367,彭水腾丰农副产品有限公司,13330395057,重庆市彭水县绍庆街道河堡社区阿依路3号,,,,谢勇
1368,秀山县宏豪商贸有限公司,13896828478,重庆市秀山县钟灵镇中溪村白果树组,,,,李虹
1369,奉节县聚龙农业发展有限公司友谊村分公司,13389685789,重庆市奉节县兴隆镇友谊村7社42号1幢,,,,张勇
1370,奉节县聚龙农业发展有限公司月牙街分公司,13389685789,重庆市奉节县鱼复街道月牙街62号一幢03号,,,,张勇
1371,重庆嘉世通电子商务有限公司,15223041655,重庆市荣昌区万灵镇学府路73号,,,,龙水维
1372,重庆鑫之彤母婴用品有限公司,023-85552666,重庆市江津区几江蒲草田片区奎星广场F-2幢2-2号,,,,况金
1373,重庆市长寿区芸华文具经营部,15023259446,重庆市长寿区凤城街道园丁路1号附7号,,,,汤云华
1374,重庆市长寿区雪婧副食经营部,13368345886,重庆市长寿区凤城桃花西路6号1-1,,,,简英
1375,重庆市巴南区真实平价超市,13617646075,重庆市巴南区姜家镇纹石街53号对面,,,,康七娟
1376,重庆稳畅通讯科技有限公司,18983280066,重庆市渝北区双龙湖街道龙升街67号1幢1-1,,,,袁容
1377,重庆卫盾物业管理有限公司,18983880377,重庆市渝北区龙溪街道红锦支路12号2-4-2,,,,何洪玉
1378,重庆米舟联发检测技术有限公司,18580527101,重庆市渝北区食品城大道18号重庆广告产业园13幢3单元6-3,,,,王健红
1379,重庆群森生态农业发展有限公司,13618223833,重庆市渝北区大湾镇杉树村4组1幢整幢,,,,冉茂怀
1380,重庆市果益优现代农业有限公司,15023121397,重庆市渝北区回兴街道宝圣东路13幢1-3,,,,瞿利
1381,重庆巨发鑫企业管理咨询有限公司,13983652266,重庆市渝北区双凤桥街道空港开发区翔宇路15号2幢,,,,彭治中
1382,重庆永辉超市有限公司渝北区水木天地分公司,13896008290,重庆市渝北区回兴街道双湖路1号,,,,游达
1383,重庆华科尔无人机技术有限公司,13648296115,重庆市渝北区仙桃街道数据谷东路19号,,,,袁明涛
1384,重庆随缘建筑装饰工程有限公司,15123834377,重庆市渝北区回兴街道兴科二路13号附5逸静花园豪苑幢1-10,,,,徐欢欢
1385,重庆赫锐捷成电子商务有限公司,13983168518,重庆市渝北区龙溪街道加州城市花园13幢25-1,,,,石欣
1386,重庆昊季食品有限公司,13372778555,重庆市渝北区龙溪街道金山路5号加州一号公寓幢20-1,,,,钟平
1387,重庆浩淼净水设备有限公司,13896187136,重庆市渝北区双凤桥街道渝航路49号1幢1-3,,,,周育珍
1388,重庆市綦江区香卡卡农产品开发有限公司,13883373720,重庆市綦江区文龙街道城东路37-26号,,,,赵国庆
1389,重庆金领地农业发展有限公司,13167816665,重庆市北碚区金刀峡镇天湖街13号,,,,彭莉莎
1390,重庆西友园林景观有限公司,13983377689,重庆市南岸区南坪海峡路319号B栋3单元8-3号,,,,唐皓
1391,重庆玲缘建筑材料有限公司,18325090309,重庆市南岸区青龙路94号5幢4层1号,,,,袁小明
1392,重庆柏梵服饰有限公司,15902360551,重庆市南岸区龙门浩街道下浩彭家湾71号,,,,熊平
1393,重庆美良多酒类销售有限公司,13110292423,重庆市南岸区辅仁路南岸区爱心市场1-82号门面,,,,曹明忠
1394,重庆澳仕达贸易有限公司,15123926502,重庆市沙坪坝区小杨公桥120号附1-7-3号,,,,吴春凤
1395,重庆蕙捷家电子商务有限公司,13883651842,重庆市江北区建新西路46号3单元3-2,,,,周琴
1396,重庆骏骅商贸有限公司,18426442339,重庆市江北区建新东路292号,,,,邓智文
1397,重庆优杰仕环保科技有限公司,18883324382,重庆市江北区建新北路38号3幢26-8,,,,茹海光
1398,重庆芳采建材有限公司,13667692166,重庆市江北区海尔路955号4幢2单元2-3,,,,赵养兰
1399,重庆怡昂代理记账有限公司,18908340813,重庆市江北区春森彼岸小区1号5幢8-9,,,,廖玲
1400,重庆鸿鹄办公设备有限公司,18423030324,重庆市江北区国惠路32号3幢8-1,,,,任剑
1401,重庆渡霜装饰工程有限公司,18983116444,重庆市江北区建新东路30号2单元1-2,,,,游小冲
1402,重庆中油诚源发展有限公司福茄路加油站,88127601,重庆市大渡口区大渡口组团0分区06-9/03地块,,,,李毓明
1403,重庆市华江贸易有限公司,15223853767,重庆市涪陵区焦石镇焦石大道102号339室,,,,陈科
1404,重庆弘阳医药器械有限公司,18523654789,重庆市涪陵区建涪五组北斗路1-1-1号,,,,王娅
1405,重庆市长寿区梅文果蔬经营部,13580853165,重庆市长寿区凤城火神街86号4-2,,,,文以云
1406,重庆市巴南区华树食品经营部,18723301588,重庆市巴南区鱼洞新建街1-1-1号,,,,胡俊
1407,秀山县辣走吧电子商务有限公司,18983567571,重庆市秀山县中和街道物流园区武陵副食品批发市场A栋1楼138号房3、4号位,,,,向飞飞
1408,巫山县兴盛世代土特产销售部,15823768210,重庆市巫山县高唐街道平湖西路225号,,,,徐昌盛
1409,重庆娇源食品有限公司,18725665732,重庆市奉节县草堂镇天坪村5组44号,,,,胡春平
1410,重庆新欧畅科技有限公司,13752821462,重庆市渝北区龙山街道新南路388号天邻风景11幢9-2,,,,刘懿
1411,重庆华得代理记账有限公司,15123856968,重庆市渝北区龙山街道龙华大道50号北城国际5幢2单元21-5,,,,李昀
1412,秀山县摩力克建材经营部,13212494638,重庆市秀山县中和街道物流园区武陵国际家居建材广场三层D313号,,,,吕如江
1413,上海爱发投资管理有限公司重庆市解放碑销售一分公司,18580552329,重庆市渝中区解放碑邹容路100号LG109号,,,,张仕晓
1414,上海爱发投资管理有限公司重庆市销售二分公司,18580552329,重庆市渝中区民权路26号第三层04B号商铺,,,,张仕晓
1415,重庆市万州区冉启平电子商务经营部,18696866889,重庆市万州区百安坝街道万川大道555号31幢3-3,,,,冉启平
1416,重庆市后植化妆品有限公司,18602360346/67073609,重庆市渝北区龙溪街道花卉园西一路6号1-5-3,,,,于世后
1417,重庆凌亚宠物用品有限公司,15902399398,重庆市九龙坡区锦龙路9号1幢1-3-9号,,,,傅凌莉
1418,重庆启尔达商贸有限公司,023-63921188,重庆市九龙坡区杨家坪西郊支路8-5号,,,,夏才坤
1419,重庆骏泽包装材料有限公司,13908251143,重庆市涪陵区白涛街道兴政路71号2栋1-1号,,,,罗洪
1420,重庆恒悦瑞健康科技有限公司,13638325854,重庆市北部新区高新园金开大道7号（天来大酒店）一号楼一楼精品廊7-8号,,,,杜冠桥
1421,重庆都弘大药房连锁有限公司秀山三十二店,13996927228,重庆市秀山县石堤镇下码头街,,,,杨正英
1422,重庆霄云生物制品有限公司,13452539050,重庆市南川区林堡居委五组,,,,王平
1423,重庆市万家燕大药房连锁有限公司长寿区双龙店,13635460581,重庆市长寿区双龙镇龙兴街14号1-4、5、6、7、8,,,,燕星宇
1424,重庆市万家燕大药房连锁有限公司长寿区向阳店,13635460581,重庆市长寿区向阳路32号第2层,,,,燕星宇
1425,重庆渝贵医药有限公司,13752892077,重庆市南岸区海棠溪街道南坪东路581号3栋1单元5-5号（仅限用于行政办公、通讯联络）,,,,李政
1426,重庆市万州区中兴医药有限责任公司熊家药品超市,13594713111,重庆市万州区熊家镇中心街42号,,,,余林伟
1427,重庆睿启贸易有限公司,13883183038,重庆市江北区郭家沱街道郭家沱村屋基嘴大堡岗,,,,周冬梅
1428,重庆纤之康商贸有限公司,18680954117,重庆市渝北区龙溪兴隆街22号-32号,,,,蓝侠
1429,重庆海粤华诚进出口有限公司,13527398882,重庆市渝北区人和镇人和大道8号第3层商场（3-3）,,,,尹向华
1430,重庆嘉峰中宇汽车销售有限公司,15102302112,重庆市江津区双福镇津马大道66号库房A幢,,,,张瑭
1431,重庆亿途汽车用品有限公司,18716770200,重庆市渝北区双凤桥街道空港大道822号2幢整幢,,,,高天均
1432,重庆市永川区蒋眼镜电动车销售部,13635491720,重庆市永川区内环南路20号,,,,蒋柴勇
1433,重庆市悍驰润滑油有限公司,18523790488,重庆市万盛区关坝镇枣林路108号105室,,,,沈明坤
1434,重庆四季常青暖通设备有限公司,15123856968,重庆市渝北区龙山街道龙山一路278号4幢19-10,,,,徐锦云
1435,重庆优客家商贸有限公司,13667646660,重庆市九龙坡区谢家湾正街53号22-3号,,,,杜位杰
1436,重庆一二九信息技术有限公司,18983720315,重庆市北部新区金开大道99号3幢408室,,,,李夏兰
1437,重庆杭奥科技有限公司,70722669,重庆市丰都县三合街道名山大道64号附51号,,,,陈思远
1438,重庆犇珅科技有限公司,13618357383,重庆市北碚区嘉陵风情街7号1-1（雄风义乌商贸城51012号）,,,,罗吉
1439,重庆洪苏美科技有限公司,13072366906,重庆市南岸区圃莉路13号第5层,,,,洪苏美
1440,重庆彩蓉科技有限公司,18923095228,重庆市南岸区美龙路21号第5层,,,,廖开财
1441,重庆碧祥科技有限公司,13452187736,重庆市南岸区圃莉路13号第2层,,,,唐章碧
1442,重庆翼禧商贸有限公司,18223953335,重庆市奉节县永安街道夔州路498号（夔州宾馆11楼）,,,,罗先进
1443,重庆盛凯威科技合伙企业(有限合伙),18983937061,重庆市北部新区金开大道1668号108幢16-6,,,,冷远华
1444,重庆北创诚信科技有限公司,18723441813,重庆市九龙坡区矿机村99号2幢14-5号,,,,俞通彬
1445,重庆敬群商贸有限公司,17053153541,重庆市九龙坡区九龙园区红狮大道5号31幢26-12号,,,,顾国胜
1446,重庆迅洁镜科技发展有限公司,17783573456,重庆市沙坪坝区富洲路8号附14号32-5,,,,闫建红
1447,重庆尖禾科技有限公司,15802353832,重庆市沙坪坝区凤凰镇威灵寺村大田坎社,,,,黄尚田
